gene_acc	Homo_seqid	OG	symbol	Hydractinia_seqid
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.14300
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.14425
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.1475
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.16351
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.19641
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.2260
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.23740
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.41167
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.4804
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.48878
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.49344
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.49647
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.50947
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.51234
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.52401
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.5670
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.83491
NP_005510.1	Homo_35666	OG0000001	HMX2	Hs_planula_t.84650
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.10662
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.11148
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.14300
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.14425
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.1475
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.16351
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.19641
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.2260
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.23740
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.41167
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.4804
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.48878
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.49344
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.49647
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.50947
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.51234
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.52401
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.5670
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.83491
NP_005512.1	Homo_35046	OG0000001	TLX1	Hs_planula_t.84650
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.10662
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.11148
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.14300
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.14425
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.1475
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.16351
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.19641
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.2260
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.23740
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.41167
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.4804
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.48878
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.49344
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.49647
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.50947
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.51234
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.52401
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.5670
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.83491
NP_057254.1	Homo_8381	OG0000001	TLX2	Hs_planula_t.84650
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.10662
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.11148
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.14300
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.14425
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.1475
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.16351
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.19641
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.2260
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.23740
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.41167
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.4804
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.48878
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.49344
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.49647
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.50947
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.51234
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.52401
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.5670
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.83491
NP_005513.2	Homo_25119	OG0000001	HOXA1	Hs_planula_t.84650
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.10662
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.11148
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.14300
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.14425
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.1475
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.16351
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.19641
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.2260
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.23740
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.41167
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.4804
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.48878
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.49344
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.49647
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.50947
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.51234
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.52401
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.5670
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.83491
NP_006726.1	Homo_25121	OG0000001	HOXA2	Hs_planula_t.84650
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.10662
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.11148
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.14300
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.14425
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.1475
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.16351
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.19641
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.2260
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.23740
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.41167
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.4804
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.48878
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.49344
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.49647
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.50947
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.51234
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.52401
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.5670
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.83491
NP_002132.3	Homo_25128	OG0000001	HOXA4	Hs_planula_t.84650
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.10662
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.11148
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.14300
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.14425
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.1475
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.16351
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.19641
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.2260
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.23740
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.41167
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.4804
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.48878
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.49344
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.49647
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.50947
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.51234
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.52401
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.5670
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.83491
NP_061975.2	Homo_25129	OG0000001	HOXA5	Hs_planula_t.84650
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.10662
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.11148
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.14300
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.14425
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.1475
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.16351
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.19641
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.2260
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.23740
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.41167
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.4804
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.48878
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.49344
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.49647
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.50947
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.51234
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.52401
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.5670
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.83491
NP_002135.2	Homo_53934	OG0000001	HOXB1	Hs_planula_t.84650
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.10662
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.11148
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.14300
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.14425
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.1475
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.16351
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.19641
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.2260
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.23740
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.41167
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.4804
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.48878
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.49344
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.49647
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.50947
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.51234
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.52401
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.5670
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.83491
NP_002136.1	Homo_53935	OG0000001	HOXB2	Hs_planula_t.84650
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.10662
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.11148
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.14300
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.14425
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.1475
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.16351
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.19641
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.2260
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.23740
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.41167
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.4804
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.48878
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.49344
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.49647
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.50947
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.51234
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.52401
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.5670
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.83491
NP_076920.1	Homo_53944	OG0000001	HOXB4	Hs_planula_t.84650
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.10662
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.11148
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.14300
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.14425
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.1475
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.16351
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.19641
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.2260
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.23740
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.41167
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.4804
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.48878
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.49344
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.49647
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.50947
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.51234
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.52401
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.5670
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.83491
NP_002138.1	Homo_53945	OG0000001	HOXB5	Hs_planula_t.84650
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.10662
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.11148
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.14300
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.14425
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.1475
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.16351
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.19641
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.2260
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.23740
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.41167
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.4804
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.48878
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.49344
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.49647
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.50947
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.51234
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.52401
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.5670
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.83491
NP_705897.1	Homo_41493	OG0000001	HOXC4	Hs_planula_t.84650
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.10662
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.11148
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.14300
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.14425
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.1475
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.16351
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.19641
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.2260
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.23740
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.41167
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.4804
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.48878
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.49344
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.49647
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.50947
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.51234
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.52401
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.5670
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.83491
NP_061826.1	Homo_41491	OG0000001	HOXC5	Hs_planula_t.84650
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.10662
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.11148
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.14300
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.14425
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.1475
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.16351
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.19641
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.2260
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.23740
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.41167
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.4804
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.48878
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.49344
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.49647
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.50947
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.51234
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.52401
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.5670
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.83491
NP_055436.2	Homo_10108	OG0000001	HOXD4	Hs_planula_t.84650
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.10662
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.11148
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.14300
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.14425
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.1475
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.16351
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.19641
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.2260
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.23740
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.41167
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.4804
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.48878
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.49344
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.49647
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.50947
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.51234
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.52401
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.5670
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.83491
NP_001099044.1	Homo_35664	OG0000001	HMX3	Hs_planula_t.84650
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.10662
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.11148
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.14300
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.14425
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.1475
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.16351
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.19641
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.2260
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.23740
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.41167
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.4804
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.48878
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.49344
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.49647
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.50947
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.51234
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.52401
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.5670
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.83491
NP_064447.1	Homo_2937	OG0000001	BARHL2	Hs_planula_t.84650
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.10662
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.11148
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.14300
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.14425
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.1475
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.16351
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.19641
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.2260
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.23740
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.41167
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.4804
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.48878
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.49344
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.49647
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.50947
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.51234
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.52401
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.5670
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.83491
NP_001139812.1	Homo_35684	OG0000001	NKX1-2	Hs_planula_t.84650
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.10662
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.11148
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.14300
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.14425
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.1475
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.16351
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.19641
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.2260
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.23740
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.41167
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.4804
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.48878
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.49344
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.49647
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.50947
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.51234
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.52401
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.5670
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.83491
NP_001091639.1	Homo_39580	OG0000001	BSX	Hs_planula_t.84650
NP_005915.2	Homo_24962	OG0000001	MEOX2	Hs_planula_t.10662
